EBD,DMF,EI,LSI,AGE,HSAA,HFA,SRH,PHL,DV,UWHF,MUF,SD,ST,EPK,GEN,LSC,EDU,PAI,PSM,Y
2,4,2,2,42,3,3,3,2,2,3,2,2,3,1,2,96,4,0,1,2
2,4,2,2,56,3,3,3,2,2,3,2,2,3,1,2,72,3,0,2,2
1,4,1,3,23,3,3,4,1,1,2,3,1,4,1,2,80,12,0,0,2
2,4,2,2,55,3,3,3,2,2,3,2,2,3,0,2,119,3,1,0,2
2,3,2,2,24,3,3,3,2,2,3,2,2,3,4,2,100,12,0,2,2
2,4,2,2,25,3,3,3,2,2,3,2,2,3,1,2,119,12,1000,1,2
2,4,2,2,24,3,3,3,2,2,3,2,2,3,2,2,119,12,1000,1,2
2,5,2,2,72,3,3,3,2,2,3,2,2,3,-4,2,100,1,1000,5,2
2,5,2,2,46,3,3,3,2,2,3,2,2,3,-4,2,75,3,0,1,2
2,3,2,2,59,3,3,3,2,2,3,2,2,3,-3,2,60,4,0,3,2
2,2,3,5,69,3,4,1,4,4,4,5,2,4,-3,2,108,1,0,3,4
2,4,2,1,53,3,4,4,1,1,2,1,1,4,2,1,90,4,4,-2,1
3,4,1,3,48,4,4,3,2,4,5,2,4,4,3,2,190,4,1,2,3
2,3,2,2,61,3,3,3,2,2,3,2,2,3,0,1,30,4,3,2,2
2,5,2,2,56,3,3,3,2,2,3,2,2,3,1,1,30,4,1,0,2
2,5,2,2,50,3,3,3,2,2,3,2,2,3,0,1,80,1,0,0,2
2,4,2,2,50,3,3,3,2,2,3,2,2,3,-2,1,90,10,6,-1,2
1,5,1,3,38,3,4,2,1,3,1,3,1,2,2,2,120,4,1000,1,1
2,4,2,2,33,3,3,3,2,2,3,2,2,3,1,2,85,6,5,2,2
2,5,2,2,47,3,3,3,2,2,3,2,2,3,2,1,103,10,3,0,2
2,5,2,2,44,3,3,3,2,2,3,2,2,3,1,1,120,5,5,-2,2
1,4,1,3,24,3,4,5,1,1,3,3,1,4,4,1,51,12,0,1,2
1,5,1,1,55,4,4,4,1,3,1,1,1,3,4,1,40,4,2,0,1
2,5,2,2,22,3,3,3,2,2,3,2,2,3,3,1,50,6,0,-2,2
3,3,3,1,61,3,4,2,1,3,1,2,2,2,1,2,119,3,1,2,3
2,1,2,2,70,3,3,3,2,2,3,2,2,3,1,2,119,3,0,1,2
2,5,2,2,80,3,3,3,2,2,3,2,2,3,1,1,102,7,1,3,2
2,5,2,2,25,3,3,3,2,2,3,2,2,3,4,1,50,12,0,1,2
1,4,1,1,48,3,4,4,1,1,5,1,2,4,0,1,40,8,3,0,1
2,5,2,2,49,3,3,3,2,2,3,2,2,3,2,1,50,9,5,1,2
2,1,2,2,52,3,3,3,2,2,3,2,2,3,-1,2,119,3,0,-1,2
2,5,2,2,53,3,3,3,2,2,3,2,2,3,4,2,119,1,0,0,2
1,1,4,4,33,4,4,1,1,4,5,1,1,1,5,1,96,12,5,-5,1
3,3,3,2,54,4,4,2,3,3,5,3,3,2,-1,2,119,3,0,2,3
2,3,2,2,69,3,3,3,2,2,3,2,2,3,-4,1,60,2,1,2,2
2,3,2,2,58,3,3,3,2,2,3,2,2,3,2,1,120,6,2,1,2
2,3,2,2,74,3,3,3,2,2,3,2,2,3,0,1,120,3,1,3,2
3,3,3,4,77,3,3,2,4,2,3,2,2,3,0,1,119,3,3,0,3
3,3,2,3,24,3,3,3,2,2,3,1,3,4,1,2,150,5,0,0,3
2,4,2,2,26,3,3,3,2,2,3,2,2,3,2,2,119,12,1000,1,2
2,3,2,2,25,3,3,3,2,2,3,2,2,3,1,2,119,12,1000,0,2
2,5,1,1,64,3,4,2,3,1,3,3,1,2,0,1,100,6,1,0,1
1,5,1,1,26,3,4,2,2,2,3,3,2,4,1,2,119,12,1000,2,2
2,5,2,2,34,3,3,3,2,2,3,2,2,3,0,1,86,4,1,0,2
2,3,2,2,24,3,3,3,2,2,3,2,2,3,4,2,119,12,1000,-2,2
2,4,2,2,33,3,3,3,2,2,3,2,2,3,3,2,180,12,1,2,2
2,3,2,2,31,3,3,3,2,2,3,2,2,3,1,2,80,3,4,0,2
2,3,2,2,77,3,3,3,2,2,3,2,2,3,1,2,200,3,1000,1,2
1,2,2,5,81,2,1,1,3,5,1,3,3,2,1,1,119,4,1000,1,1
2,5,2,2,56,3,3,3,2,2,3,2,2,3,4,2,75,4,1,0,2
2,3,2,2,73,3,3,3,2,2,3,2,2,3,4,1,119,3,1,-4,2
2,4,2,4,60,2,2,5,2,2,5,1,2,2,1,1,100,4,0,0,2
2,5,2,2,60,3,3,3,2,2,3,2,2,3,-1,1,100,3,1,-2,2
2,5,2,2,54,3,3,3,2,2,3,2,2,3,2,2,80,3,1,1,2
3,4,2,3,57,4,4,2,3,2,2,1,3,1,2,1,100,4,1,2,3
2,3,2,2,47,3,3,3,2,2,3,2,2,3,2,1,270,4,2,1,2
2,3,2,2,23,3,3,3,2,2,3,2,2,3,1,2,160,6,0,0,2
2,5,2,2,32,2,3,3,1,2,3,3,1,4,1,2,110,6,9,0,3
2,2,2,2,68,3,3,3,2,2,3,2,2,3,0,2,104,4,1,0,2
1,5,2,1,59,4,4,5,1,2,1,1,2,3,2,1,110,3,0,2,2
1,3,2,1,64,2,4,2,1,5,3,2,3,2,2,2,42,3,2,2,1
2,5,2,2,49,3,3,3,2,2,3,2,2,3,1,1,140,3,2,0,2
2,3,2,2,56,3,3,3,2,2,3,2,2,3,1,1,120,3,3,0,2
3,5,1,1,38,4,4,5,1,1,4,1,2,3,0,2,200,4,1,0,3
1,2,1,1,58,1,3,2,1,2,3,1,2,3,0,1,80,6,2,1,1
2,4,2,2,49,3,3,3,2,2,3,2,2,3,1,2,85,4,1000,4,2
3,4,2,4,86,3,4,2,3,4,2,2,2,3,0,1,96,1,0,2,4
2,5,2,2,39,3,3,3,2,2,3,2,2,3,7,2,119,4,0,-2,2
2,3,2,2,28,3,3,3,2,2,3,2,2,3,2,2,90,12,0,2,2
2,5,2,2,45,3,3,3,2,2,3,2,2,3,0,2,80,4,1,0,2
2,3,2,2,54,3,3,3,2,2,3,2,2,3,0,1,150,3,0,1,2
2,3,2,2,57,3,3,3,2,2,3,2,2,3,1,2,130,3,0,1,2
2,3,2,2,44,3,3,3,2,2,3,2,2,3,1,1,120,7,5,0,2
2,4,2,2,26,3,3,3,2,2,3,2,2,3,2,2,119,12,1000,1,2
2,4,2,2,23,3,3,3,2,2,3,2,2,3,1,2,119,6,1000,3,2
2,5,2,2,72,3,3,3,2,2,3,2,2,3,5,1,340,3,1,-5,2
2,4,2,2,56,3,3,3,2,2,3,2,2,3,0,2,110,3,1,2,2
1,2,1,1,56,4,4,3,1,1,4,1,1,4,0,2,75,4,3,0,2
2,5,2,2,56,3,3,3,2,2,3,2,2,3,1,1,70,3,1,1,2
1,4,1,4,26,4,4,2,1,2,5,1,2,3,2,2,119,12,0,2,3
2,4,2,2,58,3,3,3,2,2,3,2,2,3,0,1,54,4,4,0,2
2,5,2,2,26,3,3,3,2,2,3,2,2,3,2,1,119,10,4,-1,2
2,4,2,2,22,3,3,3,2,2,3,2,2,3,4,2,119,6,0,2,2
2,5,2,2,55,3,3,3,2,2,3,2,2,3,0,2,119,1,1,0,2
2,3,2,2,56,3,3,3,2,2,3,2,2,3,0,1,90,4,0,0,2
2,5,2,2,70,3,3,3,2,2,3,2,2,3,-9,2,119,1,1000,9,2
2,3,2,2,77,3,3,3,2,2,3,2,2,3,0,1,119,3,0,2,2
2,2,2,2,71,3,3,3,2,2,3,2,2,3,-1,2,57,1,0,0,2
4,3,3,3,60,4,4,1,5,1,1,4,3,4,0,2,70,3,1,0,3
2,4,1,1,25,4,2,2,1,2,2,3,1,3,1,1,160,12,1000,1,2
2,5,2,2,65,3,3,3,2,2,3,2,2,3,2,2,90,6,1000,2,2
2,4,2,2,91,3,3,3,2,2,3,2,2,3,0,1,70,6,6,0,2
2,5,2,2,31,3,3,3,2,2,3,2,2,3,1,2,130,12,15,1,2
3,5,2,3,77,4,4,1,4,2,3,1,3,4,1,2,54,3,1,3,3
2,5,2,2,77,3,3,3,2,2,3,2,2,3,2,1,286,4,2,0,2
2,4,2,2,42,3,3,3,2,2,3,2,2,3,0,2,119,4,4,0,2
2,4,2,2,52,3,3,3,2,2,3,2,2,3,0,1,200,4,4,1,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,2,1,80,4,1000,0,2
1,5,2,4,23,3,4,4,3,1,5,3,2,3,2,2,100,12,1000,0,2
2,5,2,2,73,3,3,3,2,2,3,2,2,3,-5,2,100,1,2,0,2
2,3,2,2,83,3,3,3,2,2,3,2,2,3,-5,2,90,1,1000,5,2
2,2,2,2,77,3,3,3,2,2,3,2,2,3,0,1,80,4,4,0,2
2,5,2,2,29,3,4,3,2,2,2,3,3,2,1,1,119,13,1000,2,2
3,3,1,3,36,3,3,4,2,1,3,4,2,3,0,2,130,6,3,0,3
2,3,2,2,40,3,3,3,2,2,3,2,2,3,2,2,100,3,0,0,2
2,4,1,2,29,3,3,4,2,1,3,1,2,3,1,1,120,13,0,0,2
3,3,2,3,77,4,4,2,3,3,3,3,1,4,0,2,100,3,1000,0,3
2,4,2,3,71,4,4,2,2,3,3,2,1,3,-1,1,118,3,0,1,4
2,4,2,2,24,3,3,3,2,2,3,2,2,3,2,2,119,12,1000,3,2
2,3,2,2,36,3,3,3,2,2,3,2,2,3,1,2,119,6,1000,1,2
2,4,2,2,29,3,3,3,2,2,3,2,2,3,2,1,200,4,10,-1,2
2,5,2,2,39,3,3,3,2,2,3,2,2,3,2,1,80,3,3,1,2
2,5,2,2,60,3,3,3,2,2,3,2,2,3,4,1,130,4,1000,0,2
2,4,2,2,60,3,3,3,2,2,3,2,2,3,2,2,95,3,1000,4,2
2,5,2,2,33,3,3,3,2,2,3,2,2,3,9,1,250,4,0,0,2
2,5,2,2,61,3,3,3,2,2,3,2,2,3,1,1,50,3,2,1,2
1,5,2,3,84,2,3,1,4,4,1,3,2,3,0,1,100,4,5,0,1
1,4,1,1,38,3,3,4,1,1,2,1,1,3,1,1,120,6,8,1,1
2,3,2,2,24,3,3,3,2,2,3,2,2,3,2,2,119,12,1000,4,2
2,5,2,3,67,2,3,1,3,2,5,1,2,3,2,1,200,3,0,4,2
2,3,2,2,32,4,4,4,2,2,3,1,1,4,1,2,200,6,3,1,2
5,3,1,5,67,4,4,1,5,4,3,3,3,3,0,2,150,1,0,-1,3
1,5,1,1,69,1,4,5,1,5,5,1,1,3,0,1,240,1,1000,-2,1
2,3,2,2,40,3,3,3,2,3,3,3,3,2,1,1,119,4,1000,1,2
2,4,1,5,46,3,3,3,3,1,4,1,2,3,0,2,110,3,2,0,2
2,4,2,2,50,3,3,3,2,2,3,2,2,3,-2,2,100,4,3,0,2
2,3,2,2,72,3,3,3,2,2,3,2,2,3,0,2,120,3,0,0,2
2,5,2,2,30,4,4,3,2,2,1,2,2,3,1,2,150,3,0,1,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,1,2,140,6,0,3,2
2,2,2,2,61,3,3,3,2,2,3,2,2,3,0,2,120,4,1000,0,2
2,5,2,2,33,3,3,3,2,2,3,2,2,3,0,2,130,6,4,1,2
2,4,2,2,53,3,3,3,2,2,3,2,2,3,0,1,90,4,5,0,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,1,2,140,6,2,0,2
1,3,3,1,55,4,4,2,1,3,4,4,2,2,2,1,100,6,2,2,1
2,3,2,2,27,3,3,3,2,2,3,2,2,3,3,1,70,12,1000,2,2
2,3,2,2,31,3,3,3,2,2,3,2,2,3,1,1,119,12,1000,1,2
2,5,2,2,24,3,3,3,2,2,3,2,2,3,2,2,120,12,1000,0,2
2,4,2,2,31,2,3,3,2,1,3,3,2,3,2,1,119,12,10,1,2
2,4,2,1,23,2,3,5,1,2,2,2,1,4,1,2,120,12,0,0,2
1,3,2,1,39,3,4,3,1,2,2,3,3,2,0,2,200,4,1000,0,1
2,2,4,5,54,4,3,1,4,3,4,3,4,3,9,1,70,3,1,-9,1
2,2,2,2,53,3,3,3,2,2,3,2,2,3,4,2,119,1,0,0,2
5,1,3,4,59,3,4,1,3,3,1,2,2,1,0,1,80,3,1,3,3
2,4,2,2,37,3,3,3,2,2,3,2,2,3,2,2,119,4,1000,-1,2
1,5,1,2,24,2,3,4,2,2,3,2,2,4,1,2,100,12,1000,3,1
2,3,2,2,81,3,3,3,2,2,3,2,2,3,0,2,60,3,0,1,2
2,4,2,2,60,3,3,3,2,2,3,2,2,3,0,1,130,4,2,1,2
2,4,2,2,26,3,3,3,2,2,3,2,2,3,1,1,120,12,0,0,2
3,3,3,3,71,3,3,4,3,1,5,1,1,1,2,1,225,3,1,-2,3
2,4,2,2,56,3,3,3,2,2,3,2,2,3,1,2,40,3,1000,1,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,2,1,60,4,1,4,2
2,4,2,2,45,3,3,3,2,2,3,2,2,3,1,1,55,11,4,-2,2
2,3,4,2,84,1,4,2,3,4,5,3,3,2,0,1,60,3,1,0,3
2,5,2,2,52,3,3,3,2,2,3,2,2,3,0,1,110,4,18,1,2
2,5,2,2,79,3,3,3,2,2,3,2,2,3,2,2,115,3,0,0,2
2,2,2,2,73,3,3,3,2,2,3,2,2,3,5,2,200,1,0,2,2
2,5,2,2,33,3,3,3,2,2,3,2,2,3,5,2,70,5,6,2,2
2,2,3,1,41,4,4,2,2,3,2,1,2,2,0,1,80,4,2,0,2
2,4,2,2,37,3,3,3,2,2,3,2,2,3,1,2,119,4,1000,1,2
2,5,2,2,38,3,3,3,2,2,3,2,2,3,2,2,100,7,3,1,2
2,5,2,2,39,3,3,3,2,2,3,2,2,3,2,1,100,4,4,1,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,0,2,90,4,3,-1,2
1,3,2,2,22,4,4,4,1,1,2,3,3,3,1,1,90,6,1000,5,3
2,3,2,2,46,3,3,3,2,2,3,2,2,3,-2,1,150,7,10,1,2
2,4,2,2,70,3,3,3,2,2,3,2,2,3,1,1,70,4,1000,2,2
3,3,2,2,60,4,4,3,3,2,3,4,2,3,3,1,136,4,1,-1,3
2,4,2,2,55,3,4,2,2,4,3,2,2,3,2,1,90,3,1,2,2
2,4,2,2,28,3,3,3,2,2,3,2,2,3,3,1,50,12,12,1,2
2,5,2,2,39,3,3,3,2,2,3,2,2,3,1,1,108,11,8,1,2
2,2,4,1,58,4,4,2,4,2,3,2,3,1,0,2,246,4,0,0,3
2,5,2,2,52,3,3,3,2,2,3,2,2,3,1,1,90,4,4,3,2
2,5,2,2,74,3,3,3,2,2,3,2,2,3,-1,1,120,4,1000,1,2
1,4,1,1,39,3,4,2,1,1,3,1,1,2,0,2,119,4,1000,0,1
2,3,3,3,42,4,4,3,1,2,5,3,3,2,1,1,260,12,12,1,2
2,2,2,2,74,3,3,3,2,2,3,2,2,3,0,2,225,3,1,0,2
2,5,2,2,51,3,3,3,2,2,3,2,2,3,0,1,90,4,6,2,2
2,5,2,2,42,3,3,3,2,2,3,2,2,3,1,2,119,4,0,1,2
2,4,2,2,68,3,3,3,2,2,3,2,2,3,2,2,119,3,2,2,2
2,2,2,2,59,3,3,3,2,2,3,2,2,3,0,1,150,4,991,0,2
2,4,1,4,41,4,3,4,2,1,2,3,2,3,1,2,119,6,6,0,2
2,4,2,2,24,3,3,3,2,2,3,2,2,3,1,2,119,12,1,1,2
2,5,2,2,51,3,3,3,2,2,3,2,2,3,1,1,300,4,4,2,2
2,4,2,2,24,3,3,3,2,2,3,2,2,3,1,2,119,10,0,0,2
2,2,2,2,53,3,3,3,2,2,3,2,2,3,2,2,120,3,1,2,2
1,5,3,2,38,4,4,2,2,2,3,3,3,2,-2,1,250,4,5,0,2
4,3,1,2,62,4,4,1,4,4,3,4,2,3,0,1,210,4,0,-1,4
2,5,2,2,26,3,3,3,2,2,3,2,2,3,4,2,120,12,0,1,2
2,3,2,2,29,3,3,3,2,2,3,2,2,3,2,1,119,13,1000,2,2
2,3,2,2,25,3,3,3,2,2,3,2,2,3,1,2,119,10,1000,1,2
2,3,2,2,69,3,3,3,2,2,3,2,2,3,1,2,119,1,1,3,2
2,5,2,2,68,3,3,3,2,2,3,2,2,3,1,1,200,4,1,4,2
2,1,2,2,58,3,3,3,2,2,3,2,2,3,0,1,90,4,0,0,2
2,3,2,2,80,3,3,3,2,2,3,2,2,3,0,1,60,3,1,0,2
3,3,4,4,67,4,4,2,3,2,5,1,3,2,0,1,24,5,2,0,4
1,5,2,1,75,4,4,4,1,2,1,1,2,2,1,1,140,4,1,1,1
2,3,2,2,74,3,3,3,2,2,3,2,2,3,0,2,180,6,0,0,2
2,5,1,1,59,2,4,2,2,1,3,1,3,3,0,1,320,4,1,0,2
2,5,2,2,65,3,3,3,2,2,3,2,2,3,-2,1,108,4,3,-2,2
2,5,2,2,86,3,3,3,2,2,3,2,2,3,3,1,105,3,1,-4,2
2,2,2,2,56,3,3,3,2,2,3,2,2,3,0,2,225,1,1,0,2
2,5,2,2,34,4,4,4,2,2,4,4,2,4,1,2,120,10,3,1,2
2,3,2,2,59,3,3,3,2,2,3,2,2,3,-3,2,119,3,1,0,2
2,2,2,2,75,3,3,3,2,2,3,2,2,3,0,1,119,1,0,0,2
4,3,3,3,79,1,4,2,4,1,5,3,2,3,-5,1,119,3,1000,0,4
2,5,2,2,37,3,3,3,2,2,3,2,2,3,2,2,119,10,1000,2,2
3,5,1,2,54,3,3,4,1,3,4,4,1,3,4,1,120,3,5,4,2
2,3,2,1,72,4,4,4,3,1,1,4,1,4,-2,1,120,4,0,-1,3
2,4,2,2,64,3,3,3,2,2,3,2,2,3,0,2,90,6,5,-2,2
1,1,4,1,58,1,4,1,4,1,5,3,4,1,0,2,119,3,2,-2,2
2,4,2,2,74,3,3,3,2,2,3,2,2,3,0,1,170,4,0,1,2
2,5,2,2,81,3,3,3,2,2,3,2,2,3,-2,2,62,1,2,2,2
2,4,2,2,40,3,3,4,2,2,3,3,2,3,1,1,119,4,7,1,2
2,3,2,2,30,3,3,3,2,2,3,2,2,3,0,2,119,10,1000,1,2
2,3,2,2,84,3,3,3,2,2,3,2,2,3,0,2,119,1,0,4,2
2,5,2,2,23,3,3,3,2,2,3,2,2,3,0,1,240,12,1000,2,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,0,1,240,4,5,2,2
2,4,2,2,51,3,3,3,2,2,3,2,2,3,0,2,110,3,1,2,2
2,5,1,1,55,4,4,2,1,2,1,2,1,3,1,1,270,3,1000,1,1
2,5,2,2,53,3,3,3,2,2,3,2,2,3,0,2,100,4,1,0,2
2,4,2,2,75,3,3,3,2,2,3,2,2,3,3,2,119,3,0,1,2
2,5,2,2,59,3,3,3,2,2,3,2,2,3,0,1,300,4,0,3,2
2,4,2,2,63,3,3,3,2,2,3,2,2,3,1,1,168,5,1,2,2
2,3,2,2,56,3,3,3,2,2,3,2,2,3,0,2,58,4,1,0,2
2,3,2,2,39,3,3,3,2,2,3,2,2,3,3,2,210,7,2,2,2
2,4,2,2,62,3,3,3,2,2,3,2,2,3,1,1,120,6,2,1,2
2,4,1,2,57,2,1,3,2,2,1,3,2,3,0,2,88,12,15,0,2
2,4,2,2,53,3,3,3,2,2,3,2,2,3,2,2,120,4,2,0,2
1,4,2,3,47,4,4,2,3,3,3,1,3,3,1,2,40,4,1,1,2
2,3,2,2,53,3,3,3,2,2,3,2,2,3,1,2,103,3,0,0,2
2,3,2,2,62,3,3,3,2,2,3,2,2,3,1,1,100,3,0,0,2
2,5,2,2,52,3,3,3,2,2,3,2,2,3,1,2,44,4,1,0,2
2,5,2,2,62,3,3,3,2,2,3,2,2,3,0,2,80,6,2,-2,2
1,5,2,1,45,4,3,3,1,2,2,2,2,3,0,2,100,4,1,0,1
2,4,2,2,28,3,3,3,2,2,3,2,2,3,2,2,110,10,6,1,2
2,4,2,2,83,3,3,3,2,2,3,2,2,3,0,1,100,2,0,-4,2
2,4,2,2,46,3,3,3,2,2,3,2,2,3,2,1,300,9,4,0,2
2,5,2,2,88,3,3,3,2,2,3,2,2,3,0,1,52,6,4,0,2
2,5,2,2,95,3,3,3,2,2,3,2,2,3,0,1,122,4,5,0,2
1,5,1,1,79,2,3,4,2,1,4,1,2,3,0,1,69,12,4,-2,1
1,5,1,1,74,1,2,4,2,4,1,1,1,3,1,2,119,1,0,1,1
2,5,2,2,82,3,3,3,2,2,3,2,2,3,2,2,119,3,0,2,2
1,5,2,1,85,3,4,2,2,4,2,2,1,3,2,1,95,1,0,1,1
1,5,1,2,79,3,3,2,3,2,3,3,2,3,1,1,70,12,9,1,1
2,5,2,2,70,3,3,3,2,2,3,2,2,3,1,1,136,6,4,0,2
4,2,3,4,73,1,4,1,4,4,1,3,3,3,0,1,65,3,0,-9,4
1,3,1,3,65,3,3,2,1,3,3,3,2,1,1,1,80,6,0,2,3
2,5,2,2,50,3,3,3,2,2,3,2,2,3,4,2,70,4,0,0,2
1,5,1,1,65,3,2,2,5,5,1,2,2,3,0,2,108,3,0,1,1
2,3,2,2,69,3,3,3,2,2,3,2,2,3,0,2,200,4,0,1,2
2,3,2,2,69,3,3,3,2,2,3,2,2,3,1,2,105,2,0,0,2
1,5,1,2,74,1,3,3,3,1,3,1,4,2,0,1,80,13,8,-6,1
1,3,1,1,56,4,4,2,3,1,3,1,1,2,-1,1,46,4,5,-2,3
2,3,2,2,81,3,3,3,2,2,3,2,2,3,1,2,70,4,2,1,2
2,4,2,2,39,3,3,3,2,2,3,2,2,3,1,2,110,4,3,1,2
1,5,1,1,36,2,3,3,1,1,2,1,2,3,0,2,80,6,5,1,1
1,5,2,1,74,4,2,2,1,3,1,1,2,3,0,2,130,4,6,2,1
2,3,2,2,81,3,3,3,2,2,3,2,2,3,1,1,119,3,0,1,2
2,4,2,2,50,3,3,3,2,2,3,2,2,3,3,1,85,4,1000,4,2
2,2,2,2,39,3,3,3,2,2,3,2,2,3,1,2,35,10,3,-1,2
2,5,2,2,54,3,3,3,2,2,3,2,2,3,5,2,119,1,1000,0,2
3,5,2,2,61,4,4,2,3,2,2,1,3,2,-1,2,80,4,1000,3,3
2,4,2,2,69,3,3,3,2,2,3,2,2,3,0,1,60,6,0,-2,2
2,4,2,2,34,3,3,3,2,2,3,2,2,3,1,2,123,12,6,1,2
2,4,2,2,52,4,4,2,2,2,3,1,2,4,1,1,123,4,1,0,2
2,3,2,2,84,3,3,3,2,2,3,2,2,3,0,2,40,3,1,0,2
2,5,2,2,46,3,3,3,2,2,3,2,2,3,3,2,120,9,0,-4,2
4,2,4,4,71,3,3,2,4,5,3,2,4,2,0,1,58,4,5,2,3
2,4,2,2,42,3,3,3,2,2,3,2,2,3,1,2,90,4,6,1,2
1,4,2,2,61,2,3,2,3,2,3,2,2,3,-2,1,100,9,8,-1,1
1,4,2,2,49,2,2,4,1,2,3,3,2,3,1,1,118,6,4,2,1
2,4,2,2,59,3,3,5,2,2,2,2,2,3,1,2,90,3,2,1,2
2,5,2,2,45,3,3,3,2,2,3,2,2,3,1,1,118,4,3,0,2
2,4,2,2,37,3,3,3,2,2,3,2,2,3,0,2,120,7,2,1,2
2,4,2,2,48,3,3,3,2,2,3,2,2,3,0,1,85,3,2,1,2
2,4,2,2,53,3,3,3,2,2,3,2,2,3,1,1,75,6,6,2,2
2,3,3,3,55,3,3,2,3,3,3,4,2,3,1,2,120,3,0,1,2
2,3,2,2,72,2,2,4,2,2,3,3,2,3,0,1,27,4,4,2,2
2,4,2,2,47,3,3,3,2,2,3,2,2,3,1,2,70,4,2,0,2
2,5,2,2,50,3,3,3,2,2,3,2,2,3,0,2,60,6,0,-1,2
2,3,2,2,63,3,3,3,2,2,3,2,2,3,-1,1,70,4,3,1,2
2,5,2,2,59,3,3,3,2,2,3,2,2,3,1,1,95,4,1000,0,2
2,4,2,2,42,3,3,3,2,2,3,2,2,3,0,2,87,4,0,1,2
1,5,1,1,75,1,1,2,1,2,3,2,2,3,0,2,91,6,7,0,1
2,4,2,2,50,3,3,3,2,2,3,2,2,3,1,2,86,1,3,1,2
2,5,2,2,83,3,3,3,2,2,3,2,2,3,0,2,82,7,8,0,2
2,3,2,2,73,3,3,3,2,2,3,2,2,3,0,1,20,4,0,-2,2
2,5,2,2,52,3,3,3,2,2,3,2,2,3,0,2,80,6,3,0,2
1,5,1,1,52,2,3,3,1,1,2,1,1,3,-1,1,80,6,7,-1,1
1,5,2,1,37,4,4,2,1,2,5,3,2,3,2,1,119,4,2,4,1
2,5,2,2,61,3,3,3,2,2,3,2,2,3,4,1,80,4,0,-4,2
1,5,1,1,63,3,3,5,1,1,4,1,2,2,2,1,86,4,2,0,1
2,5,2,2,47,4,4,2,2,2,2,2,2,2,1,1,120,8,3,1,2
2,4,2,2,57,3,3,3,2,2,3,2,2,3,2,1,70,6,3,0,2
2,5,2,4,61,3,3,2,5,2,2,4,1,3,1,1,84,4,1,0,3
2,3,2,2,70,3,3,3,2,2,3,2,2,3,0,1,119,3,0,0,2
3,5,2,1,55,4,4,4,3,2,3,1,1,2,4,2,90,3,1000,0,3
2,5,2,2,65,3,3,3,2,2,3,2,2,3,1,1,119,6,1,1,2
1,2,2,3,54,1,4,1,2,4,4,4,3,3,2,1,125,4,0,0,1
2,5,2,2,47,3,3,3,2,2,3,2,2,3,2,1,96,4,2,-3,2
2,5,2,2,85,3,3,3,2,2,3,2,2,3,1,1,100,10,7,1,2
2,5,2,2,47,3,3,3,2,2,3,2,2,3,0,2,321,10,8,-1,2
2,4,2,2,56,3,3,3,2,2,3,2,2,3,2,2,120,3,3,1,2
3,3,2,2,56,4,4,3,3,4,5,2,2,3,1,1,120,3,2,2,1
2,5,2,2,34,3,3,3,2,2,3,2,2,3,-3,1,110,4,3,-1,2
2,3,2,2,25,3,3,3,2,2,3,2,2,3,3,1,92,6,0,0,2
2,5,2,2,63,3,3,3,2,2,3,2,2,3,1,1,119,4,1,2,2
1,5,1,1,54,2,3,4,1,1,3,1,2,3,1,1,78,4,1,0,1
1,4,2,1,73,2,3,2,2,2,2,1,2,3,1,1,119,4,0,2,1
2,2,2,2,74,3,3,3,2,2,3,2,2,3,0,1,95,4,1000,0,2
2,5,2,2,29,3,3,3,2,2,3,2,2,3,0,2,62,12,1000,1,2
2,3,2,2,54,3,3,3,2,2,3,2,2,3,0,2,120,12,5,0,2
2,3,2,2,84,3,3,3,2,2,3,2,2,3,1,2,80,4,6,1,2
2,5,2,2,36,3,3,3,2,2,3,2,2,3,4,1,65,3,4,-3,2
2,5,2,2,60,3,3,3,2,2,3,2,2,3,0,2,145,4,3,0,2
1,4,3,2,23,4,4,5,1,2,1,1,1,3,1,2,93,6,1000,0,2
2,4,2,2,79,3,3,3,2,2,3,2,2,3,0,2,106,1,0,1,2
2,5,2,2,45,3,3,3,2,2,3,2,2,3,0,2,110,4,5,2,2
2,4,2,2,63,3,3,3,2,2,3,2,2,3,1,1,192,1,1,2,2
1,5,2,1,42,4,4,4,1,2,1,1,2,2,1,1,120,6,5,0,1
1,5,1,2,62,3,3,3,2,2,4,2,2,2,0,1,100,12,7,1,1
1,5,3,1,31,3,3,5,1,3,3,1,3,3,3,2,500,4,0,1,3
3,3,3,3,57,4,4,2,1,4,5,3,2,3,1,2,700,3,0,1,3
1,5,1,1,40,2,2,3,1,2,3,1,3,3,0,1,400,9,5,-2,1
3,3,3,1,47,4,4,2,3,3,3,1,2,3,-1,1,119,3,1000,1,3
2,4,2,2,68,3,3,3,2,2,3,2,2,3,-1,2,105,6,3,-1,2
2,3,2,2,64,3,3,3,2,2,3,2,2,3,1,2,119,3,1000,3,2
2,4,2,2,69,3,3,3,2,2,3,2,2,3,1,2,700,1,0,-1,2
2,3,2,2,63,3,3,3,2,2,3,2,2,3,1,2,119,1,0,2,2
